Unnamed: 0,code,year,period,id,Country,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling
4652,CAS_7723-14-0,2008,2008-01--2008-12,UKSC010145,United Kingdom,25867961.0,0.0,0.0,13.957375679063937,1.838696197241956,2.925198495612202,23.568742164646885,15.79607187630589,16.882574174676137,0.0,2.2565816966151275,22.77475971583786
4653,CAS_7723-14-0,2008,2008-01--2008-12,UKSC010152,United Kingdom,25867961.0,0.0,0.0,13.957375679063937,1.838696197241956,2.925198495612202,23.568742164646885,15.79607187630589,16.882574174676137,0.0,2.2565816966151275,22.77475971583786
4676,CAS_7723-14-0,2008,2008-01--2008-12,UKSC010422,United Kingdom,25867961.0,0.0,0.0,13.957375679063937,1.838696197241956,2.925198495612202,23.568742164646885,15.79607187630589,16.882574174676137,0.0,2.2565816966151275,22.77475971583786
4677,CAS_7723-14-0,2008,2008-01--2008-12,UKSC010300,United Kingdom,25867961.0,0.0,0.0,13.957375679063937,1.838696197241956,2.925198495612202,23.568742164646885,15.79607187630589,16.882574174676137,0.0,2.2565816966151275,22.77475971583786
4678,CAS_7723-14-0,2008,2008-01--2008-12,UKSC020339,United Kingdom,25867961.0,0.0,0.0,13.957375679063937,1.838696197241956,2.925198495612202,23.568742164646885,15.79607187630589,16.882574174676137,0.0,2.2565816966151275,22.77475971583786
4679,CAS_7723-14-0,2008,2008-01--2008-12,UKSC023394,United Kingdom,25867961.0,0.0,0.0,13.957375679063937,1.838696197241956,2.925198495612202,23.568742164646885,15.79607187630589,16.882574174676137,0.0,2.2565816966151275,22.77475971583786
4695,CAS_7723-14-0,2008,2008-01--2008-12,UKSC010356,None,50941692.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
4696,CAS_7723-14-0,2008,2008-01--2008-12,UKSC020586,United Kingdom,25867961.0,0.0,0.0,13.957375679063937,1.838696197241956,2.925198495612202,23.568742164646885,15.79607187630589,16.882574174676137,0.0,2.2565816966151275,22.77475971583786
4710,CAS_14265-44-2,2009,2009-01--2009-12,FI63_011_Y01,Finland,2147000.0,0.0,0.0,28.17432273262662,7.255594817432273,1.3349038084020417,10.310168826069884,29.705535924617195,1.138594424813506,0.0,0.0,22.080879466038475
4723,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF0428021,Spain,50941692.0,0.0,87.15892367892796,42.66805990943922,6.966213862765587,2.612330198537095,12.190874259839775,13.061650992685475,7.836990595611285,0.0,0.0,14.66388018112156
4734,CAS_14265-44-2,2009,2009-01--2009-12,ES13259,Spain,50941692.0,0.0,87.15892367892796,42.66805990943922,6.966213862765587,2.612330198537095,12.190874259839775,13.061650992685475,7.836990595611285,0.0,0.0,14.66388018112156
4735,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF0323011,Spain,50941692.0,0.0,87.15892367892796,42.66805990943922,6.966213862765587,2.612330198537095,12.190874259839775,13.061650992685475,7.836990595611285,0.0,0.0,14.66388018112156
4739,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0074,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
4747,CAS_14265-44-2,2009,2009-01--2009-12,FRB1R476,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
4757,CAS_7723-14-0,2009,2009-01--2009-12,FRDR2007E,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
4761,CAS_14265-44-2,2009,2009-01--2009-12,FRHR33,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
4767,CAS_7723-14-0,2010,2010-01--2010-12,IT020766VA,Italy,39653776.0,0.0,22.000449286566845,28.196721311475407,6.229508196721311,3.524590163934426,12.622950819672132,18.688524590163937,9.508196721311474,0.0,0.0,21.229508196721312
4772,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0562A,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
4796,CAS_14265-44-2,2009,2009-01--2009-12,FRDR171,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
4816,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0186,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
4817,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0004C,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
4818,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0004C,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
4831,CAS_14265-44-2,2009,2009-01--2009-12,FRCR214,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
4835,CAS_7723-14-0,2008,2008-01--2008-12,RSJMOR_1,Serbia,530038.0,0.0,21.867101881239144,37.33624454148472,5.398967844382692,1.3695911075823737,16.593886462882093,13.467645891226676,12.633981738785232,0.3969829297340214,12.04843191742755,0.7542675664946408
4837,CAS_7723-14-0,2008,2008-01--2008-12,RSVET_1,Serbia,530038.0,0.0,21.867101881239144,37.33624454148472,5.398967844382692,1.3695911075823737,16.593886462882093,13.467645891226676,12.633981738785232,0.3969829297340214,12.04843191742755,0.7542675664946408
4855,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0122,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
4857,CAS_7723-14-0,2008,2008-01--2008-12,RSTOP_1,Serbia,530038.0,0.0,21.867101881239144,37.33624454148472,5.398967844382692,1.3695911075823737,16.593886462882093,13.467645891226676,12.633981738785232,0.3969829297340214,12.04843191742755,0.7542675664946408
4861,CAS_7723-14-0,2008,2008-01--2008-12,RSNIS_3,Serbia,530038.0,0.0,21.867101881239144,37.33624454148472,5.398967844382692,1.3695911075823737,16.593886462882093,13.467645891226676,12.633981738785232,0.3969829297340214,12.04843191742755,0.7542675664946408
4868,CAS_14265-44-2,2008,2008-01--2008-12,RSGAB,Serbia,530038.0,0.0,21.867101881239144,37.33624454148472,5.398967844382692,1.3695911075823737,16.593886462882093,13.467645891226676,12.633981738785232,0.3969829297340214,12.04843191742755,0.7542675664946408
4875,CAS_7723-14-0,2008,2008-01--2008-12,RSVIS_1,Serbia,530038.0,0.0,21.867101881239144,37.33624454148472,5.398967844382692,1.3695911075823737,16.593886462882093,13.467645891226676,12.633981738785232,0.3969829297340214,12.04843191742755,0.7542675664946408
4880,CAS_14265-44-2,2008,2008-01--2008-12,RSJMOR_2,Serbia,530038.0,0.0,21.867101881239144,37.33624454148472,5.398967844382692,1.3695911075823737,16.593886462882093,13.467645891226676,12.633981738785232,0.3969829297340214,12.04843191742755,0.7542675664946408
4885,CAS_7723-14-0,2008,2008-01--2008-12,FRDR276A,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
4892,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0283,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
4907,CAS_14265-44-2,2009,2009-01--2009-12,ES030MSPF0916010,Spain,50941692.0,0.0,87.15892367892796,42.66805990943922,6.966213862765587,2.612330198537095,12.190874259839775,13.061650992685475,7.836990595611285,0.0,0.0,14.66388018112156
4917,CAS_7723-14-0,2009,2009-01--2009-12,DERW_DENW284_12_20,Netherlands,10307692.0,0.0,0.0,28.10116419108792,4.335608189482136,3.4524287434765157,16.25050180650341,16.86069851465275,11.240465676435168,0.0,0.0,19.759132878362102
4921,CAS_7723-14-0,2009,2009-01--2009-12,DERW_DENW278_144_178,Germany,22635423.0,0.0,0.0,20.27986209693774,6.759954032312581,0.9463935645237612,11.965118637193266,16.22388967755019,8.787940242006353,2.703981612925032,0.0,32.33286013655107
4957,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF0916010,Spain,50941692.0,0.0,87.15892367892796,42.66805990943922,6.966213862765587,2.612330198537095,12.190874259839775,13.061650992685475,7.836990595611285,0.0,0.0,14.66388018112156
4960,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF1010010,Spain,50941692.0,0.0,87.15892367892796,42.66805990943922,6.966213862765587,2.612330198537095,12.190874259839775,13.061650992685475,7.836990595611285,0.0,0.0,14.66388018112156
4964,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF0902021,Spain,50941692.0,0.0,87.15892367892796,42.66805990943922,6.966213862765587,2.612330198537095,12.190874259839775,13.061650992685475,7.836990595611285,0.0,0.0,14.66388018112156
4986,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0264,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5013,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0143A,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5041,CAS_14265-44-2,2008,2008-01--2008-12,FRGR0231,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5061,CAS_14265-44-2,2008,2008-01--2008-12,FRGR0264,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5070,CAS_14265-44-2,2008,2008-01--2008-12,FRDR316,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5077,CAS_7723-14-0,2008,2008-01--2008-12,FRDR2030,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5082,CAS_14265-44-2,2008,2008-01--2008-12,FRGR1197,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5086,CAS_14265-44-2,2008,2008-01--2008-12,FRDR325,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5087,CAS_7723-14-0,2008,2008-01--2008-12,FRDR316,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5100,CAS_14265-44-2,2008,2008-01--2008-12,FRDR246A,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5108,CAS_7723-14-0,2008,2008-01--2008-12,SE663553-160798,Sweden,4303307.0,0.0,0.0,17.6323940469895,6.912442396313365,6.950215305582836,0.0,27.498677948175565,4.970914859862507,0.0,11.581173982020095,24.454181461056127
5109,CAS_7723-14-0,2008,2008-01--2008-12,SE663334-160460,Sweden,4303307.0,0.0,0.0,17.6323940469895,6.912442396313365,6.950215305582836,0.0,27.498677948175565,4.970914859862507,0.0,11.581173982020095,24.454181461056127
5116,CAS_7723-14-0,2008,2008-01--2008-12,ES063MSPF000117950,Spain,50941692.0,0.0,87.15892367892796,42.66805990943922,6.966213862765587,2.612330198537095,12.190874259839775,13.061650992685475,7.836990595611285,0.0,0.0,14.66388018112156
5138,CAS_14265-44-2,2008,2008-01--2008-12,CZDYJ_0380,Czech Republic,6063076.0,0.0,11.09255896674262,49.9198717948718,1.9230769230769231,6.730769230769232,11.939102564102562,7.291666666666667,1.7628205128205132,0.0,0.0,20.432692307692307
5141,CAS_14265-44-2,2008,2008-01--2008-12,CZDYJ_0800,Czech Republic,6063076.0,0.0,11.09255896674262,49.9198717948718,1.9230769230769231,6.730769230769232,11.939102564102562,7.291666666666667,1.7628205128205132,0.0,0.0,20.432692307692307
5144,CAS_14265-44-2,2008,2008-01--2008-12,SE663553-160798,Sweden,4303307.0,0.0,0.0,17.6323940469895,6.912442396313365,6.950215305582836,0.0,27.498677948175565,4.970914859862507,0.0,11.581173982020095,24.454181461056127
5146,CAS_7723-14-0,2008,2008-01--2008-12,SE662515-158584,Sweden,4303307.0,0.0,0.0,17.6323940469895,6.912442396313365,6.950215305582836,0.0,27.498677948175565,4.970914859862507,0.0,11.581173982020095,24.454181461056127
5147,CAS_14265-44-2,2008,2008-01--2008-12,SE659164-136761,Sweden,4303307.0,0.0,0.0,17.6323940469895,6.912442396313365,6.950215305582836,0.0,27.498677948175565,4.970914859862507,0.0,11.581173982020095,24.454181461056127
5149,CAS_7723-14-0,2008,2008-01--2008-12,CZDYJ_0800,Czech Republic,6063076.0,0.0,11.09255896674262,49.9198717948718,1.9230769230769231,6.730769230769232,11.939102564102562,7.291666666666667,1.7628205128205132,0.0,0.0,20.432692307692307
5151,CAS_14265-44-2,2008,2008-01--2008-12,DERW_DENI_32003,Germany,22635423.0,0.0,0.0,20.27986209693774,6.759954032312581,0.9463935645237612,11.965118637193266,16.22388967755019,8.787940242006353,2.703981612925032,0.0,32.33286013655107
5158,CAS_14265-44-2,2008,2008-01--2008-12,CZDYJ_1180,Czech Republic,6063076.0,0.0,11.09255896674262,49.9198717948718,1.9230769230769231,6.730769230769232,11.939102564102562,7.291666666666667,1.7628205128205132,0.0,0.0,20.432692307692307
5183,CAS_7723-14-0,2008,2008-01--2008-12,CZDYJ_1180,Czech Republic,6063076.0,0.0,11.09255896674262,49.9198717948718,1.9230769230769231,6.730769230769232,11.939102564102562,7.291666666666667,1.7628205128205132,0.0,0.0,20.432692307692307
5188,CAS_7723-14-0,2008,2008-01--2008-12,CZDYJ_0380,Czech Republic,6063076.0,0.0,11.09255896674262,49.9198717948718,1.9230769230769231,6.730769230769232,11.939102564102562,7.291666666666667,1.7628205128205132,0.0,0.0,20.432692307692307
5191,CAS_7723-14-0,2009,2009-01--2009-12,FRDR81,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5218,CAS_14265-44-2,2009,2009-01--2009-12,FRAR13,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5244,CAS_14265-44-2,2009,2009-01--2009-12,FRDR182,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5256,CAS_14265-44-2,2009,2009-01--2009-12,FRDR187,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5261,CAS_14265-44-2,2009,2009-01--2009-12,FRDR136B,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5263,CAS_14265-44-2,2009,2009-01--2009-12,FRDR11502,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5270,CAS_7723-14-0,2009,2009-01--2009-12,FRDR185,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5276,CAS_14265-44-2,2009,2009-01--2009-12,FRDR185,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5281,CAS_14265-44-2,2008,2008-01--2008-12,FRDR243C,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5291,CAS_14265-44-2,2008,2008-01--2008-12,FRDR235,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5293,CAS_7723-14-0,2008,2008-01--2008-12,FRFR163,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5311,CAS_14265-44-2,2009,2009-01--2009-12,FRFRR281_4,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5327,CAS_7723-14-0,2009,2009-01--2009-12,FRFR177,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5377,CAS_14265-44-2,2009,2009-01--2009-12,FRFR280,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5378,CAS_14265-44-2,2009,2009-01--2009-12,FRFR279,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5380,CAS_7723-14-0,2009,2009-01--2009-12,FRFR251,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5385,CAS_7723-14-0,2009,2009-01--2009-12,FRFR655,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5393,CAS_14265-44-2,2009,2009-01--2009-12,FRFR655,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5400,CAS_14265-44-2,2009,2009-01--2009-12,FRFR286,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5408,CAS_14265-44-2,2009,2009-01--2009-12,FRFR229,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5413,CAS_7723-14-0,2009,2009-01--2009-12,FRFR651,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5436,CAS_7723-14-0,2008,2008-01--2008-12,FRER9B,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5437,CAS_7723-14-0,2008,2008-01--2008-12,FRER11510,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5440,CAS_14265-44-2,2008,2008-01--2008-12,FRER58A,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5441,CAS_7723-14-0,2008,2008-01--2008-12,FRER36,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5442,CAS_14265-44-2,2008,2008-01--2008-12,FRER33,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5453,CAS_7723-14-0,2008,2008-01--2008-12,FRER33,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5455,CAS_7723-14-0,2008,2008-01--2008-12,FRER16,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5463,CAS_7723-14-0,2008,2008-01--2008-12,FI81_064_001,Finland,2147000.0,0.0,0.0,28.17432273262662,7.255594817432273,1.3349038084020417,10.310168826069884,29.705535924617195,1.138594424813506,0.0,0.0,22.080879466038475
5465,CAS_14265-44-2,2008,2008-01--2008-12,FRFR157A,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5466,CAS_7723-14-0,2008,2008-01--2008-12,FRFR157A,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5493,CAS_7723-14-0,2008,2008-01--2008-12,FRDR179,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5498,CAS_7723-14-0,2008,2008-01--2008-12,FRDR174,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5499,CAS_14265-44-2,2008,2008-01--2008-12,IEWE_30C011300,Ireland,6942807.0,0.0,0.0,12.662090007627766,6.483600305110603,2.8222730739893214,19.679633867276888,19.06941266209001,9.458428680396644,0.0,4.6529366895499615,25.171624713958813
5501,CAS_14265-44-2,2008,2008-01--2008-12,FRDR171,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5503,CAS_7723-14-0,2008,2008-01--2008-12,FRDR129,None,50941692.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5518,CAS_7723-14-0,2009,2009-01--2009-12,FRDR84,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5520,CAS_14265-44-2,2009,2009-01--2009-12,FRHR11A,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5532,CAS_7723-14-0,2009,2009-01--2009-12,FRDR530,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5545,CAS_7723-14-0,2009,2009-01--2009-12,FRDR609,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5594,CAS_14265-44-2,2008,2008-01--2008-12,FRGR0927,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5599,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0927,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5603,CAS_14265-44-2,2008,2008-01--2008-12,FRGR0560,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5612,CAS_14265-44-2,2008,2008-01--2008-12,FRGR0550,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5627,CAS_14265-44-2,2008,2008-01--2008-12,UKSC010391,United Kingdom,25867961.0,0.0,0.0,13.957375679063937,1.838696197241956,2.925198495612202,23.568742164646885,15.79607187630589,16.882574174676137,0.0,2.2565816966151275,22.77475971583786
5628,CAS_14265-44-2,2008,2008-01--2008-12,UKSC010427,United Kingdom,25867961.0,0.0,0.0,13.957375679063937,1.838696197241956,2.925198495612202,23.568742164646885,15.79607187630589,16.882574174676137,0.0,2.2565816966151275,22.77475971583786
5629,CAS_14265-44-2,2008,2008-01--2008-12,UKSC010469,United Kingdom,25867961.0,0.0,0.0,13.957375679063937,1.838696197241956,2.925198495612202,23.568742164646885,15.79607187630589,16.882574174676137,0.0,2.2565816966151275,22.77475971583786
5630,CAS_14265-44-2,2008,2008-01--2008-12,UKSC020211,United Kingdom,25867961.0,0.0,0.0,13.957375679063937,1.838696197241956,2.925198495612202,23.568742164646885,15.79607187630589,16.882574174676137,0.0,2.2565816966151275,22.77475971583786
5631,CAS_14265-44-2,2008,2008-01--2008-12,UKSC023127,United Kingdom,25867961.0,0.0,0.0,13.957375679063937,1.838696197241956,2.925198495612202,23.568742164646885,15.79607187630589,16.882574174676137,0.0,2.2565816966151275,22.77475971583786
5632,CAS_14265-44-2,2008,2008-01--2008-12,UKSC023319,United Kingdom,25867961.0,0.0,0.0,13.957375679063937,1.838696197241956,2.925198495612202,23.568742164646885,15.79607187630589,16.882574174676137,0.0,2.2565816966151275,22.77475971583786
5633,CAS_14265-44-2,2008,2008-01--2008-12,UKSC023222,United Kingdom,25867961.0,0.0,0.0,13.957375679063937,1.838696197241956,2.925198495612202,23.568742164646885,15.79607187630589,16.882574174676137,0.0,2.2565816966151275,22.77475971583786
5636,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0539A,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5686,CAS_14265-44-2,2008,2008-01--2008-12,FRFR192,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5687,CAS_7723-14-0,2008,2008-01--2008-12,FRFR192,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
5697,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0069B,France,71176346.0,0.0,0.0,26.173728120399147,8.179290037624734,2.4537870112874205,21.26615409782431,16.358580075249467,7.36136103386226,0.0,0.0,18.207099623752654
